TIMESTAMP,tem_max,tem_mean,tem_min
2017/9/12,30.79,30.40333333,30.04
2017/9/13,30.51,30.16666667,29.91
2017/9/14,30.67,30.136875,29.74
2017/9/15,30.98,30.270625,29.69
2017/9/16,31.13,30.45208333,29.76
2017/9/17,31.07,30.43,29.89
2017/9/18,30.6,30.26145833,29.85
2017/9/19,30.53,30.11375,29.81
2017/9/20,30.54,30.12520833,29.79
2017/9/21,30.46,30.123125,29.81
2017/9/22,30.58,30.16270833,29.78
2017/9/23,30.72,30.275625,29.85
2017/9/24,30.79,30.39791667,29.93
2017/9/25,31.09,30.53791667,30.13
2017/9/26,31.39,30.64979167,29.62
2017/9/27,31.55,30.8625,30.38
2017/9/28,31.53,30.99,30.53
2017/9/29,31.1,30.734375,30.47
2017/9/30,31.08,30.54958333,30.24
2017/10/1,31.71,30.81895833,30.29
2017/10/2,31.71,31.07395833,30.55
2017/10/3,31.48,31.01458333,30.5
2017/10/4,30.74,30.39645833,29.98
2017/10/5,29.98,29.71979167,29.48
2017/10/6,29.84,29.53916667,29.28
2017/10/7,29.38,29.14416667,28.89
2017/10/8,28.85,28.61583333,28.4
2017/10/9,28.42,28.25416667,28.07
2017/10/10,28.48,28.15770833,27.94
2017/10/11,28.31,28.045,27.86
2017/10/12,28.04,27.75645833,27.59
2017/10/13,27.58,27.27229167,26.77
2017/10/14,27.01,26.68104167,26.35
2017/10/15,26.56,26.24666667,26.07
2017/10/16,26.57,26.25416667,26.09
2017/10/17,26.45,26.23270833,25.97
2017/10/18,26.41,26.11958333,25.92
2017/10/19,26.15,25.96125,25.77
2017/10/20,25.83,25.68333333,25.48
2017/10/21,25.83,25.41291667,25.16
2017/10/22,25.46,25.08083333,24.82
2017/10/23,25,24.69041667,24.4
2017/10/24,24.58,24.21791667,23.87
2017/10/25,24.18,23.8175,23.39
2017/10/26,24.16,23.6925,23.28
2017/10/27,24.25,23.693125,23.41
2017/10/28,24.08,23.63854167,23.38
2017/10/29,23.82,23.48041667,23.08
2017/10/30,23.1,22.88854167,22.38
2017/10/31,22.81,22.35604167,21.95
2017/11/1,22.79,22.35041667,21.85
2017/11/2,22.92,22.50291667,22.25
2017/11/3,23.09,22.67979167,22.27
2017/11/4,22.5,22.13625,21.72
2017/11/5,21.74,21.476875,21.22
2017/11/6,21.59,21.343125,21.09
2017/11/7,22.12,21.60979167,21.19
2017/11/8,22.05,21.78958333,21.42
2017/11/9,22.04,21.701875,21.48
2017/11/10,22.88,22.0425,21.65
2017/11/11,22.6,22.136875,21.86
2017/11/12,22.21,21.918125,21.74
2017/11/13,22.19,21.95125,21.71
2017/11/14,23.02,22.22354167,21.88
2017/11/15,22.83,22.350625,21.99
2017/11/16,22.99,22.484375,22.1
2017/11/17,23.3,22.8,22.23
2017/11/18,23.09,22.62208333,22.17
2017/11/19,22.2,21.75458333,21.4
2017/11/20,21.53,21.1975,20.88
2017/11/21,21.19,20.95125,20.63
2017/11/22,21.44,21.10666667,20.85
2017/11/23,21.01,20.79666667,20.54
2017/11/24,20.68,20.09979167,19.45
2017/11/25,20.08,19.48208333,18.99
2017/11/26,19.58,19.29625,19.02
2017/11/27,19.69,19.365625,19.04
2017/11/28,20.78,19.84770833,19.42
2017/11/29,20.96,20.18333333,19.73
2017/11/30,20.7,20.32979167,19.94
2017/12/1,20.32,20.06104167,19.72
2017/12/2,20.13,19.82229167,19.56
2017/12/3,20.25,19.88625,19.63
2017/12/4,19.95,19.73708333,19.04
2017/12/5,19.57,19.39695652,19.24
2017/12/6,19.03,18.84375,18.58
2017/12/7,18.76,18.60666667,18.51
2017/12/8,18.47,18.2,17.98
2017/12/9,18.03,17.81733333,17.49
2017/12/10,18.05,17.7352381,17.47
2017/12/11,17.88,17.57809524,17.31
2017/12/12,17.43,17.223125,16.97
2017/12/13,17.25,17.08645833,16.96
2017/12/14,17.41,17.090625,16.91
2017/12/15,17.63,17.21354167,16.98
2017/12/16,17.48,17.26604167,16.83
2017/12/17,16.96,16.793125,16.54
2017/12/18,16.58,16.40354167,16.13
2017/12/19,16.37,16.16125,15.97
2017/12/20,15.97,15.63833333,15.19
2017/12/21,15.62,15.16,14.69
2017/12/22,15.35,15.01020833,14.44
2017/12/23,15.65,15.27979167,15.06
2017/12/24,16.21,15.613125,15.19
2017/12/25,15.98,15.47625,15.29
2017/12/26,15.99,15.35489796,14.86
2017/12/27,15.67,15.33291667,15.14
2017/12/28,15.64,15.42958333,15.23
2017/12/29,16.25,15.65729167,15.31
2017/12/30,16.66,15.99208333,15.45
2017/12/31,16.52,16.110625,15.64
2018/1/1,16.13,15.84895833,15.54
2018/1/2,16.35,15.87729167,15.45
2018/1/3,16.61,16.11625,15.54
2018/1/4,16.37,16.14916667,15.81
2018/1/5,16.31,16.14595745,15.86
2018/1/6,16.02,15.928125,15.74
2018/1/7,16.14,15.90375,15.75
2018/1/8,16.38,16.060625,15.81
2018/1/9,16.04,15.66125,15.38
2018/1/10,15.91,15.4675,15.12
2018/1/11,15.56,15.24354167,14.9
2018/1/12,15.05,14.82083333,14.54
2018/1/13,14.53,14.29875,13.89
2018/1/14,14.8,14.301875,13.9
2018/1/15,15.21,14.68916667,14.39
2018/1/16,15.41,14.96208333,14.45
2018/1/17,15.82,15.19375,14.64
2018/1/18,15.91,15.43166667,14.86
2018/1/19,15.9,15.57604167,15.12
2018/1/20,16.36,15.82520833,15.26
2018/1/21,16.43,16.02833333,15.53
2018/1/22,16.74,16.20645833,15.74
2018/1/23,16.72,16.29895833,15.79
2018/1/24,16.65,16.29625,15.93
2018/1/25,16.64,16.27625,16
2018/1/26,16.51,16.16541667,15.93
2018/1/27,16.3,15.93791667,15.68
2018/1/28,16.35,15.97208333,15.62
2018/1/29,15.85,15.49875,15.16
2018/1/30,15.16,15.02066667,14.85
2018/1/31,,,
2018/2/1,14.51,14.3795,14.16
2018/2/2,14.15,14.03,13.82
2018/2/3,13.84,13.55291667,13.28
2018/2/4,13.34,13.08395833,12.81
2018/2/5,13.03,12.78104167,12.53
2018/2/6,12.68,12.44270833,12.16
2018/2/7,12.42,12.159375,11.79
2018/2/8,12.38,12.17645833,11.97
2018/2/9,13.13,12.48541667,12.03
2018/2/10,13.5,12.98041667,12.38
2018/2/11,13.36,13.15142857,12.4
2018/2/12,13.33,13.06875,12.71
2018/2/13,13.56,13.14045455,12.6
2018/2/14,13.81,13.4375,12.89
2018/2/15,13.74,13.585,13.43
2018/2/16,14.2,13.87818182,13.61
2018/2/17,14.54,13.92833333,13.36
2018/2/18,15.03,14.43823529,13.99
2018/2/19,14.78,14.512,14.09
2018/2/20,,,
2018/2/21,,,
2018/2/22,,,
2018/2/23,15.25,14.88307692,14.52
2018/2/24,15.52,15.06529412,14.83
2018/2/25,,,
2018/2/26,,,
2018/2/27,15.93,15.735,15.38
2018/2/28,16.28,15.80466667,15.34
2018/3/1,16.93,16.05791667,15.34
2018/3/2,17.14,16.35625,15.66
2018/3/3,17.45,16.67,15.91
2018/3/4,17.32,16.80854167,16.25
2018/3/5,18.1,17.13979167,16.23
2018/3/6,17.44,17.05083333,16.52
2018/3/7,17.65,17.13833333,16.66
2018/3/8,17.46,17.07770833,16.69
2018/3/9,17.19,16.660625,16.33
2018/3/10,17.8,16.72416667,16.22
2018/3/11,17.45,16.91833333,16.25
2018/3/12,18,17.455625,16.59
2018/3/13,18.53,17.89104167,16.92
2018/3/14,18.5,17.79020833,16.99
2018/3/15,17.77,17.465,16.96
2018/3/16,18.67,17.668125,16.99
2018/3/17,17.95,17.50625,17
2018/3/18,18.22,17.67270833,17.17
2018/3/19,18.34,17.898125,17.36
2018/3/20,18.6,18.04291667,17.48
2018/3/21,18.62,17.995,17.42
2018/3/22,18.46,18.00333333,17.47
2018/3/23,18.82,18.17729167,17.54
2018/3/24,19.29,18.50270833,17.72
2018/3/25,19.84,18.85229167,18.09
2018/3/26,19.88,19.17020833,18.41
2018/3/27,20.15,19.40958333,18.6
2018/3/28,20.48,19.75458333,18.87
2018/3/29,20.67,20.01020833,19.4
2018/3/30,20.91,20.25895833,19.57
2018/3/31,21.1,20.30833333,19.51
2018/4/1,21.4,20.65708333,19.99
2018/4/2,21.89,21.06208333,20.27
2018/4/3,22.27,21.40375,20.58
2018/4/4,22.6,21.77291667,21.01
2018/4/5,22.51,21.94354167,21.25
2018/4/6,22.61,21.76145833,21.2
2018/4/7,21.43,21.074375,20.75
2018/4/8,21.89,21.069375,20.61
2018/4/9,21.87,21.35270833,20.66
2018/4/10,22.55,21.67104167,20.83
2018/4/11,23.45,22.48395833,21.34
2018/4/12,23.64,22.90229167,21.9
2018/4/13,23.85,23.016875,21.93
2018/4/14,23.57,23.030625,22.34
2018/4/15,23.2,22.57583333,22.06
2018/4/16,22.15,21.97645833,21.73
2018/4/17,22.36,21.898125,21.48
2018/4/18,22.48,21.96708333,21.51
2018/4/19,22.65,22.07770833,21.47
2018/4/20,22.88,22.335,21.71
2018/4/21,23.2,22.57791667,21.88
2018/4/22,24.31,23.01104167,22.14
2018/4/23,24.26,23.35583333,22.48
2018/4/24,25.19,23.89833333,23.03
2018/4/25,24.08,23.35,22.94
2018/4/26,23.96,23.355,22.92
2018/4/27,23.86,23.52270833,23.13
2018/4/28,24.34,23.713125,23.22
2018/4/29,24.77,24.04375,23.42
2018/4/30,25.18,24.43291667,23.82
2018/5/1,25.56,24.7825,24.15
2018/5/2,26.06,25.181875,24.54
2018/5/3,25.48,24.96333333,24.52
2018/5/4,24.69,24.48270833,24.35
2018/5/5,25.89,24.76416667,24.09
2018/5/6,25.76,25.18645833,24.56
2018/5/7,25.68,25.23583333,24.76
2018/5/8,26.63,25.493125,24.49
2018/5/9,26.1,25.05833333,24.55
2018/5/10,24.6,24.46729167,24.15
2018/5/11,25.37,24.60666667,24.14
2018/5/12,26.06,25.08854167,24.49
2018/5/13,26.49,25.651875,24.92
2018/5/14,26.82,26.05416667,25.23
2018/5/15,27.34,26.393125,25.56
2018/5/16,27.79,26.83166667,26.05
2018/5/17,28.18,27.4075,26.53
2018/5/18,28.35,27.55625,26.67
2018/5/19,28.55,27.88645833,27.07
2018/5/20,28.9,28.09020833,27.31
2018/5/21,28.86,28.33833333,27.71
2018/5/22,29.13,28.52875,27.88
2018/5/23,29.57,28.81979167,28.13
2018/5/24,29.6,28.56270833,27.98
2018/5/25,29.54,28.81395833,28.09
2018/5/26,29.88,29.18125,28.48
2018/5/27,30.46,29.62604167,28.83
2018/5/28,30.54,29.73770833,29.22
2018/5/29,30.61,29.86541667,29.37
2018/5/30,30.5,29.91708333,29.51
2018/5/31,30.22,29.936875,29.61
2018/6/1,29.58,29.305,28.87
2018/6/2,29.96,28.955,28.27
2018/6/3,29.55,28.95520833,28.48
2018/6/4,29.74,29.08625,28.38
2018/6/5,29.37,28.94958333,28.53
2018/6/6,29.45,29.00666667,28.51
2018/6/7,29.64,29.05125,28.51
2018/6/8,29.8,29.21229167,28.62
2018/6/9,29.54,29.10708333,28.68
2018/6/10,29.43,28.98770833,28.69
2018/6/11,29.61,29.04354167,28.67
2018/6/12,29.7,29.16916667,28.77
2018/6/13,29.23,28.81291667,28.43
2018/6/14,28.51,28.28604167,28.02
2018/6/15,28.75,28.13352941,26.06
2018/6/16,28.59,28.05791667,27.76
2018/6/17,27.99,27.65229167,27.5
2018/6/18,27.63,27.49208333,27.32
2018/6/19,27.58,27.41166667,27.27
2018/6/20,28.47,27.83083333,27.24
2018/6/21,29.03,28.24833333,27.59
2018/6/22,28.64,28.21166667,27.91
2018/6/23,28.23,27.96875,27.64
2018/6/24,29.36,28.39041667,27.71
2018/6/25,30.07,28.99979167,28.3
2018/6/26,30.2,29.33583333,28.72
2018/6/27,30.79,29.67291667,28.89
2018/6/28,30.76,29.8425,29.08
2018/6/29,30.89,30.05083333,29.47
2018/6/30,31.21,30.03770833,29.62
2018/7/1,30.98,30.01854167,29.58
2018/7/2,30.44,30.063125,29.68
2018/7/3,30.62,30.153125,29.78
2018/7/4,30.95,30.28583333,29.73
2018/7/5,31.13,30.42625,29.82
2018/7/6,31.09,30.55708333,29.95
2018/7/7,30.87,30.39604167,29.97
2018/7/8,31.23,30.42895833,29.77
2018/7/9,31.55,30.733125,29.91
2018/7/10,31.58,30.65875,30.06
2018/7/11,30.57,30.115625,29.71
2018/7/12,30.35,29.94145833,29.43
2018/7/13,31.02,30.25083333,29.65
2018/7/14,31.04,30.36375,29.91
2018/7/15,30.32,29.99458333,29.68
2018/7/16,30.07,29.71270833,29.41
2018/7/17,29.95,29.51875,29.11
2018/7/18,29.81,29.43166667,29
2018/7/19,29.62,29.34270833,28.94
2018/7/20,30.38,29.51458333,28.92
2018/7/21,30.69,29.82395833,29.1
2018/7/22,30.88,30.255,29.49
2018/7/23,31.27,30.58145833,29.81
2018/7/24,31.49,30.79479167,30.09
2018/7/25,31.77,31.04541667,30.41
2018/7/26,32.27,31.271875,30.71
2018/7/27,32.04,31.395,30.92
2018/7/28,32.04,31.48041667,31.01
2018/7/29,32.16,31.591875,31.03
2018/7/30,32.32,31.71770833,31.16
2018/7/31,32.3,31.81791667,31.28
2018/8/1,32.49,31.73166667,31.25
2018/8/2,32.53,31.64395833,31.23
2018/8/3,32.11,31.415625,28.86
2018/8/4,32.42,31.479375,30.97
2018/8/5,32.51,31.51520833,30.96
2018/8/6,32.58,31.69125,31.04
2018/8/7,32.41,31.84791667,31.19
2018/8/8,32.47,31.89125,31.28
2018/8/9,32.37,31.84958333,31.33
2018/8/10,32.45,31.88020833,31.39
2018/8/11,32.31,31.83229167,31.41
2018/8/12,32.34,31.80604167,31.37
2018/8/13,32.22,31.688125,31.29
2018/8/14,31.81,31.52145833,31.17
2018/8/15,31.8,31.40104167,30.98
2018/8/16,31.98,31.43604167,30.9
2018/8/17,32.08,31.46729167,30.88
2018/8/18,32.15,31.39541667,30.8
2018/8/19,31.76,31.268125,30.9
2018/8/20,31.73,31.245625,30.87
2018/8/21,31.86,31.44270833,31.02
2018/8/22,31.69,31.386875,30.97
2018/8/23,32.09,31.47375,30.97
2018/8/24,31.57,31.19895833,30.72
2018/8/25,30.93,30.6575,30.34
2018/8/26,31,30.5175,30.19
2018/8/27,30.65,30.36833333,30.12
2018/8/28,30.42,30.18,29.96
2018/8/29,30.02,29.46541667,28.85
2018/8/30,29.37,28.98708333,28.16
2018/8/31,29.13,28.76020833,28.58
2018/9/1,29.41,28.96395833,28.21
2018/9/2,29.88,29.27208333,28.46
2018/9/3,30.35,29.58708333,28.92
2018/9/4,30.84,29.96125,29.21
2018/9/5,30.94,30.19791667,29.4
2018/9/6,31.1,30.49604167,29.7
2018/9/7,31.23,30.62083333,29.92
2018/9/8,30.7,29.80479167,28.39
2018/9/9,29.49,29.02520833,28.29
2018/9/10,29.22,28.81541667,28.46
2018/9/11,29.28,28.68666667,28.41
2018/9/12,28.89,28.59604167,28.27
2018/9/13,29.61,28.834375,28.24
2018/9/14,29.2,28.69208333,28.27
2018/9/15,28.54,28.23041667,28.03
2018/9/16,28.38,28.095625,27.72
2018/9/17,28.78,28.33395833,27.84
2018/9/18,29.76,28.85416667,28.16
2018/9/19,30.13,29.310625,28.77
2018/9/20,30.14,29.42208333,28.7
2018/9/21,30.59,29.7177551,28.92
2018/9/22,30.34,29.74791667,29.21
2018/9/23,30.35,29.72333333,29.11
2018/9/24,29.59,29.28833333,28.99
2018/9/25,29.04,28.80354167,28.53
2018/9/26,29.02,28.44541667,28.05
2018/9/27,28.73,28.16458333,27.9
2018/9/28,28.35,27.885625,27.64
2018/9/29,28.32,27.87645833,27.56
2018/9/30,28.02,27.739375,27.46
2018/10/1,27.53,27.33604167,26.96
2018/10/2,27.29,26.98125,26.71
2018/10/3,26.75,26.50270833,26.06
2018/10/4,27.26,26.42708333,25.94
2018/10/5,26.79,26.30895833,25.8
2018/10/6,27.03,26.41354167,25.93
2018/10/7,26.73,26.29583333,25.95
2018/10/8,26.73,26.2125,25.91
2018/10/9,26.66,26.22708333,25.9
2018/10/10,26.27,26.07125,25.75
2018/10/11,25.83,25.5675,25.21
2018/10/12,25.2,24.86375,24.55
2018/10/13,24.72,24.45333333,24.11
2018/10/14,24.4,24.23145833,23.9
2018/10/15,24.58,24.24583333,23.96
2018/10/16,24.37,24.23958333,24.11
2018/10/17,24.26,23.92645833,23.68
2018/10/18,23.88,23.653125,23.36
2018/10/19,23.7,23.56291667,23.35
2018/10/20,24.02,23.47791667,23.19
2018/10/21,23.98,23.58208333,23.21
2018/10/22,24.03,23.68354167,23.4
2018/10/23,24.01,23.70166667,23.42
2018/10/24,24.11,23.6675,23.39
2018/10/25,24.21,23.75104167,23.4
2018/10/26,24.56,23.97354167,23.6
2018/10/27,24.34,23.9475,23.71
2018/10/28,23.96,23.5275,23.13
2018/10/29,23.51,23.31833333,22.99
2018/10/30,23.2,22.87854167,22.58
2018/10/31,22.75,22.27833333,21.75
2018/11/1,22.19,21.6625,20.95
2018/11/2,21.53,21.01916667,20.6
2018/11/3,21.6,21.08645833,20.66
2018/11/4,21.53,21.29625,21.13
2018/11/5,22.19,21.59145833,21.21
2018/11/6,22.53,21.90020833,21.45
2018/11/7,22.8,22.24145833,21.74
2018/11/8,23.33,22.65333333,22.19
2018/11/9,23.03,22.67291667,22.37
2018/11/10,22.58,22.48875,22.35
2018/11/11,23.14,22.715625,22.36
2018/11/12,23.06,22.83375,22.59
2018/11/13,22.76,22.60510204,22.48
2018/11/14,22.65,22.39354167,22.1
2018/11/15,22.92,22.41895833,21.9
2018/11/16,23.32,22.6375,22.28
2018/11/17,22.91,22.46375,22.21
2018/11/18,22.82,22.429375,22.21
2018/11/19,22.67,22.43833333,22.12
2018/11/20,22.23,22.06854167,21.92
2018/11/21,22.51,22.13854167,21.81
2018/11/22,22.36,22.02520833,21.59
2018/11/23,21.86,21.59895833,21.39
2018/11/24,21.6,21.31020833,20.94
2018/11/25,21.5,21.29479167,21.09
2018/11/26,21.36,21.24645833,21.09
2018/11/27,21.44,21.20958333,21
2018/11/28,21.2,21.08446809,21.01
2018/11/29,21.19,20.94770833,20.66
2018/11/30,21.5,20.87958333,20.48
2018/12/1,21.64,21.09375,20.68
2018/12/2,21.94,21.33166667,20.87
2018/12/3,22.18,21.50833333,21.07
2018/12/4,22.41,21.76958333,21.33
2018/12/5,22.15,21.78590909,21.44
2018/12/6,21.86,21.699375,21.45
2018/12/7,21.65,21.31020833,20.96
2018/12/8,20.99,20.653125,20.34
2018/12/9,20.54,20.12291667,19.84
2018/12/10,20.13,19.90458333,19.45
2018/12/11,20.35,20.02729167,19.72
2018/12/12,19.92,19.56583333,19.2
2018/12/13,19.38,18.96041667,18.59
2018/12/14,18.99,18.65708333,18.33
2018/12/15,18.87,18.54808511,18.13
2018/12/16,19.31,18.72541667,18.51
2018/12/17,18.94,18.589375,18.35
2018/12/18,18.49,18.22,17.92
2018/12/19,18.75,18.23375,17.88
2018/12/20,19.2,18.53770833,18.18
2018/12/21,19.08,18.72729167,18.32
2018/12/22,19.42,18.918125,18.52
2018/12/23,19.44,19.05765957,18.61
2018/12/24,18.88,18.64041667,18.45
2018/12/25,18.69,18.46208333,18.29
2018/12/26,19.14,18.71583333,18.33
2018/12/27,18.83,18.605625,18.41
2018/12/28,18.39,18.05166667,17.71
2018/12/29,17.79,17.45914894,16.88
2018/12/30,17.24,16.803125,16.29
2018/12/31,16.75,16.46404255,16.1
